Date,Open,High,Low,Close,
2026-08-28,110.976589786234,115.738863424616,108.410036575384,111.386457599373,
2026-08-31,111.386457599373,110.049507827942,107.248744438156,112.284263285298,
2026-09-01,112.284263285298,117.88579006487,112.977135064652,114.626365074666,
2026-09-02,114.626365074666,113.133275183944,109.60060498498,109.825056406461,
2026-09-03,109.825056406461,111.640185293221,109.581087470068,111.571873991031,
2026-09-04,111.571873991031,109.385912320954,107.346332012713,108.605211724498,
2026-09-07,108.605211724498,110.898519726588,109.063873324916,111.298628782272,
2026-09-08,111.298628782272,115.465618215856,110.966831028778,112.908823762462,
2026-09-09,112.908823762462,114.841057738691,110.625274517828,112.655096068614,
2026-09-10,112.655096068614,111.405975114284,109.083390839828,110.78141463712,
2026-09-11,110.78141463712,114.333602350995,107.209709408333,110.693585820018,
