Date,Open,High,Low,Close,
2026-07-24,109.848006518969,110.517842615138,106.202257384862,106.764715175538,
2026-07-27,106.764715175538,114.117572475462,109.730401708192,110.947355837108,
2026-07-28,110.947355837108,115.794719342205,111.100753416384,112.23589550302,
2026-07-29,112.23589550302,110.793958257833,109.034999348811,109.730401708192,
2026-07-30,109.730401708192,120.038719035485,115.089090477539,115.293620583239,
2026-07-31,115.293620583239,115.109543488109,106.376107974707,111.714343733484,
2026-08-03,111.714343733484,110.609881162703,108.40095602114,113.330131568516,
2026-08-04,113.330131568516,117.257109597962,112.13363045017,115.610642247074,
2026-08-05,115.610642247074,111.898420828615,108.370276505285,108.533900589845,
2026-08-06,108.533900589845,115.498150688939,113.514208663647,114.168705001888,
2026-08-07,114.168705001888,108.29869096829,104.739867129105,105.148927340506,
