Date,Open,High,Low,Close,
2026-03-18,11.9470031329548,23.0979968670452,22.5284384178578,22.6588192676718,
2026-03-19,22.6588192676718,13.0861200313295,11.8509330330918,11.953865282945,
2026-03-20,11.953865282945,11.2607881339338,10.6363324848248,11.13726943411,
2026-03-23,11.13726943411,11.7342764832583,11.0755100841982,11.3156853338555,
2026-03-24,11.3156853338555,27.5309457607206,26.7623849618171,27.0094223614647,
2026-03-25,27.0094223614647,22.8784080673585,22.4941276679068,22.7068543176033,
2026-03-26,22.7068543176033,12.2146269825729,11.953865282945,12.1460054826708,
2026-03-27,12.1460054826708,11.1578558840807,10.7804376346192,10.842196984531,
2026-03-30,10.842196984531,11.8783816330527,11.2127530840024,11.3911689837478,
2026-03-31,11.3911689837478,25.7948218131976,25.2801605639319,25.4105414137458,
2026-04-01,25.4105414137458,20.9021088701782,20.4835177207754,20.5864499706286,
