Date,Open,High,Low,Close,
2026-08-14,1023.10201272595,1007.48509170578,900.007987274047,977.726446418273,
2026-08-17,977.726446418273,908.678748044337,890.403288991168,896.834722316499,
2026-08-18,896.834722316499,997.296682477532,966.593486751157,986.588239861593,
2026-08-19,986.588239861593,1007.14547806484,993.847481436719,1004.21631041172,
2026-08-20,1004.21631041172,944.21082522785,915.110181369668,938.745168193947,
2026-08-21,938.745168193947,985.633076496445,926.741948571917,939.997493494919,
2026-08-24,939.997493494919,877.657164529578,818.023131765491,845.871450322702,
2026-08-25,845.871450322702,1008.79048163815,976.590863306375,982.077746192837,
2026-08-26,982.077746192837,1014.20307404066,959.472213217663,992.892318071571,
2026-08-27,992.892318071571,1014.46839719764,933.024800929337,954.802525654716,
2026-08-28,954.802525654716,987.256854217197,908.25423099316,936.537679527826,
