Date,Open,High,Low,Close,
2025-12-11,20.6688667072384,20.6291336876753,20.6341679803447,20.6318402966374,
2025-12-12,20.6318402966374,20.6697328221063,20.6719522414552,20.6713567874835,
2025-12-15,20.6713567874835,20.6459687954193,20.6491084618153,20.6466183815702,
2025-12-16,20.6466183815702,20.6359002100805,20.6386609512218,20.6360626066182,
2025-12-17,20.6360626066182,20.6253444351284,20.6282675728074,20.6256150960246,
2025-12-18,20.6256150960246,20.6486212722022,20.6510030880888,20.6500828410417,
2025-12-19,20.6500828410417,20.6779067811717,20.6792059534735,20.6790435569358,
2025-12-22,20.6790435569358,20.6440741691459,20.6466725137495,20.6448861518345,
2025-12-23,20.6448861518345,20.6392564051934,20.6421254106932,20.6394188017311,
2025-12-24,20.6394188017311,20.6283758371659,20.6312989748449,20.6287006302414,
2025-12-25,20.6287006302414,20.6321109575336,20.6346010377787,20.634222112524,
2025-12-26,20.634222112524,20.6706530691534,20.6722229023514,20.6715733162005,
2025-12-29,20.6715733162005,20.6297832738262,20.6343845090617,20.6316237679204,
2025-12-30,20.6316237679204,20.6294043485715,20.6318402966374,20.6296750094677,
2025-12-31,20.6296750094677,20.6467266459287,20.6493249905323,20.6469973068249,
2026-01-01,20.6469973068249,20.6363873996936,20.6382820259671,20.6364956640521,
2026-01-02,20.6364956640521,20.6691373681346,20.6748212469549,20.6695704255685,
2026-01-05,20.6695704255685,20.6479716860513,20.6526811856453,20.6480258182305,
2026-01-06,20.6480258182305,20.6390398764764,20.6444530944006,20.643641111712,
2026-01-07,20.643641111712,20.6334101298354,20.6366580605898,20.6341138481655,
2026-01-09,20.6341138481655,20.6735762068324,20.6782857064264,20.6748212469549,
2026-01-12,20.6748212469549,20.646564249391,20.6485130078437,20.6469973068249,
2026-01-13,20.6469973068249,20.6427749968441,20.6464018528533,20.6449402840137,
2026-01-14,20.6449402840137,20.638498554684,20.6419088819762,20.6397435948066,
