Date,High,Low,
2026-08-28,235.81,233.72,
2026-08-31,236.97,233.51,
2026-09-01,240.75,235.2619,
2026-09-02,246.02,239.35,
2026-09-03,249.26,245.82,
2026-09-04,249.29,246.4132,
2026-09-08,245.83,239.425,
2026-09-09,241.64,238.405,
2026-09-10,242.12,235.67,
2026-09-11,239.43,232.6,
2026-09-14,237.565,232.6,
2026-09-15,234.22,230.34,
2026-09-16,234.9,231.422,
2026-09-17,232.31,226.02,
2026-09-18,226.1197,221.6974,
