Date,High,Low,
2026-08-10,40.45,38.76,
2026-08-11,41.35,38.795,
2026-08-12,40.32,38.68,
2026-08-13,41.405,39.34,
2026-08-14,41.62,39.49,
2026-08-17,39.92,38.04,
2026-08-18,40.79,39.355,
2026-08-19,40.75,39.0429,
2026-08-20,40.17,38.91,
2026-08-21,40.009,38.01,
2026-08-24,41.24,39.575,
2026-08-25,40.84,38.58,
2026-08-26,40.64,38.335,
2026-08-27,42.68,40.689,
2026-08-28,42.63,41.05,
2026-08-31,42.1,40.74,
