Date,High,Low,
2026-03-12,40.849,39.4,
2026-03-13,41.03,39.82,
2026-03-16,41.79,40.5005,
2026-03-17,42,41.02,
2026-03-18,41.82,40.13,
2026-03-19,44.37,42.01,
2026-03-20,44.16,43.02,
2026-03-23,43.145,41.5,
2026-03-24,44.02,42.77,
2026-03-25,44.79,42.95,
2026-03-26,45.47,44.29,
2026-03-27,45.48,44.62,
2026-03-30,45.515,43.82,
2026-03-31,44.66,41.75,
2026-04-01,42.79,40.75,
2026-04-02,41.75,40.24,
