Date,Open,High,Low,Close,
2026-01-05,46.1071681749623,44.3895814479638,41.5678318250377,42.2864140271493,
2026-01-06,42.2864140271493,43.9864743589744,42.5668363499246,43.2854185520362,
2026-01-07,43.2854185520362,44.512266214178,41.462673453997,42.3389932126697,
2026-01-08,42.3389932126697,46.8257503770739,43.0225226244344,44.9504260935143,
2026-01-09,44.9504260935143,45.2659012066365,44.1792647058824,44.2668966817496,
2026-01-12,44.2668966817496,43.2503657616893,40.0079826546003,40.113141025641,
2026-01-13,40.113141025641,46.2999585218703,43.4957352941177,45.0030052790347,
2026-01-14,45.0030052790347,44.0215271493213,41.7956749622926,41.8657805429864,
2026-01-15,41.8657805429864,45.0380580693816,43.2678921568628,44.1442119155355,
2026-01-16,44.1442119155355,46.7030656108597,40.7966704374057,46.5803808446456,
2026-01-19,46.5803808446456,44.8627941176471,40.1832466063348,42.4441515837104,
2026-01-20,42.4441515837104,46.597907239819,45.5638499245852,45.826745852187,
2026-01-21,45.826745852187,47.4917533936652,45.8793250377074,46.7205920060332,
2026-01-22,46.7205920060332,50.7166101055807,48.1227036199095,48.1402300150829,
2026-01-23,48.1402300150829,51.154769984917,50.4361877828054,51.0145588235294,
2026-01-26,51.0145588235294,52.8197775263952,52.4341968325792,52.7321455505279,
2026-01-28,52.7321455505279,50.3310294117647,44.2143174962293,47.8773340874811,
2026-01-29,47.8773340874811,50.3836085972851,46.2298529411765,47.4917533936652,
2026-01-30,47.4917533936652,48.0350716440422,43.8988423831071,47.6670173453997,
2026-02-02,47.6670173453997,51.8733521870287,50.3660822021116,51.0846644042232,
2026-02-04,51.0846644042232,52.4517232277526,46.5628544494721,46.8958559577677,
2026-02-05,46.8958559577677,47.7371229260935,39.6749811463047,51.7857202111614,
2026-02-06,51.7857202111614,53.3280429864253,47.2463838612368,48.4732315233786,
2026-02-09,48.4732315233786,51.2599283559578,48.0175452488688,49.3144984917044,
