Date,High,Low,
2026-02-20,5.2,4.9,
2026-02-23,5.17,4.89,
2026-02-24,5.05,4.91,
2026-02-25,5.08,4.94,
2026-02-26,5.3,5.04,
2026-02-27,5.22,5.025,
2026-03-02,5.27,5.025,
2026-03-03,5.28,5,
2026-03-04,5.48,5.23,
2026-03-05,5.52,5.22,
2026-03-06,5.3,5.07,
2026-03-09,5.17,4.93,
2026-03-10,5.16,4.87,
2026-03-11,5.04,4.78,
2026-03-12,4.94,4.64,
2026-03-13,4.72,4.52,
