Date,High,Low,
2026-04-24,79.76,76.55,
2026-04-27,78.4399,74.4,
2026-04-28,76.49,71.79,
2026-04-29,73.82,70.94,
2026-04-30,72.8,63.86,
2026-05-01,66.5,62.6,
2026-05-04,66.38,63.88,
2026-05-05,66.67,62.75,
2026-05-06,67.76,64.28,
2026-05-07,68.59,64.5401,
2026-05-08,66.925,64.03,
2026-05-11,65.09,60.8277,
2026-05-12,61.1399,59.12,
2026-05-13,60.56,58.46,
2026-05-14,62.2,59.96,
2026-05-15,61.695,57.74,
