Date,High,Low,
2026-06-08,226.97,212.01,
2026-06-09,213.89,194.5309,
2026-06-10,211.74,200.18,
2026-06-11,208.37,199.07,
2026-06-12,206.07,198.22,
2026-06-15,209.85,201,
2026-06-16,199.55,189.8,
2026-06-17,193.5,185.26,
2026-06-18,187.46,179.35,
2026-06-22,188.956,179.2,
2026-06-23,188.575,180.615,
2026-06-24,193.2,185.55,
2026-06-25,195.66,182.66,
2026-06-26,194.33,187,
2026-06-29,201.49,192.79,
