Date,High,Low,
2026-01-14,170.85,168.13,
2026-01-15,173.06,169.928,
2026-01-16,171.4325,167,
2026-01-20,163.73,153.07,
2026-01-21,158.64,154.34,
2026-01-22,162.5,156.2,
2026-01-23,164.27,159.88,
2026-01-26,162.86,159.49,
2026-01-27,160.92,157.92,
2026-01-28,159.7,155.12,
2026-01-29,158.75,154.63,
2026-01-30,156.73,152,
2026-02-02,153.64,150.55,
2026-02-03,157.08,151.225,
2026-02-04,163.82,155.81,
