Date,High,Low,
2026-01-12,124.5,122.56,
2026-01-13,127.14,124.81,
2026-01-14,131.721,127.13,
2026-01-15,130.195,128.3,
2026-01-16,130.16,128.87,
2026-01-20,131.94,130.07,
2026-01-21,133.725,131.91,
2026-01-22,134.18,131.85,
2026-01-23,135.98,134.48,
2026-01-26,136.9398,134.17,
2026-01-27,136.93,134.71,
2026-01-28,138.01,136.67,
2026-01-29,142.34,139.11,
2026-01-30,142.205,137.83,
2026-02-02,140.32,138.06,
