Date,High,Low,
2025-11-24,38.835,36.63,
2025-11-25,39.76,38.49,
2025-11-26,42.16,39.6,
2025-11-28,42.17,41.48,
2025-12-01,42.73,41.45,
2025-12-02,42.229,41.3,
2025-12-03,44.96,42.32,
2025-12-04,44.46,43.52,
2025-12-05,44.8424,43.731,
2025-12-08,44.7,43.04,
2025-12-09,44.535,43.34,
2025-12-10,44.77,42.76,
2025-12-11,47.48,44.5,
2025-12-12,48.118,45.82,
2025-12-15,46.68,45.4,
