Date,Open,High,Low,Close,
2025-12-12,281.356339301281,281.309290884848,281.214717612321,281.23270320949,
2025-12-15,281.23270320949,281.328527136123,281.254917208641,281.255334093343,
2025-12-16,281.255334093343,281.326264047738,281.299226097028,281.313817061618,
2025-12-17,281.313817061618,281.270401497593,281.240624018838,281.26641131544,
2025-12-18,281.26641131544,281.338770588815,281.307444681165,281.32024899703,
2025-12-19,281.32024899703,281.347346502697,281.292377276915,281.312506852553,
2025-12-22,281.312506852553,281.414286274938,281.270818382296,281.327216927058,
2025-12-23,281.327216927058,281.346155403547,281.269031733571,281.324834728758,
2025-12-24,281.324834728758,281.339247028475,281.290947957935,281.314591276066,
2025-12-25,281.314591276066,281.332695983149,281.195898245748,281.25229679051,
2025-12-26,281.25229679051,281.347703832442,281.270997047169,281.305241147737,
2025-12-29,281.305241147737,281.369679611763,281.280406730455,281.306313136972,
2025-12-30,281.306313136972,281.277548092495,281.252654120255,281.258669170964,
2025-12-31,281.258669170964,281.300417196179,281.246103074929,281.257180297026,
2026-01-01,281.257180297026,281.414643604683,281.23484718796,281.240802683711,
2026-01-02,281.240802683711,281.29201994717,281.19298005283,281.25277323017,
2026-01-05,281.25277323017,281.292794161617,281.246519959632,281.268436183996,
2026-01-06,281.268436183996,281.114903503534,281.105612930163,281.286719555951,
2026-01-07,281.286719555951,281.259860270114,281.157068413452,281.180533066711,
2026-01-09,281.180533066711,281.295533689663,281.123181642628,281.262718908075,
2026-01-12,281.262718908075,281.347584722527,281.268733958783,281.345321634141,
2026-01-13,281.345321634141,281.314948605811,281.249735927337,281.256406082579,
2026-01-14,281.256406082579,281.225735279461,281.116213712599,281.220137113455,
2026-01-16,281.220137113455,281.255572313173,281.192860942915,281.23699116643,
