Date,High,Low,
2025-12-03,341.405,325.01,
2025-12-04,341.26,328.72,
2025-12-05,335.71,328.51,
2025-12-08,329.1,322.83,
2025-12-09,326.36,322.48,
2025-12-10,328.73,319.6,
2025-12-11,339.25,328.76,
2025-12-12,344.98,337.37,
2025-12-15,344.96,337,
2025-12-16,340.99,331.0301,
2025-12-17,335.52,330.48,
2025-12-18,330.18,324.57,
2025-12-19,334.6,326.07,
2025-12-22,329.8,321.65,
2025-12-23,327.7999,323.76,
