Date,Open,High,Low,Close,
2026-03-25,34.2331476785018,26.2527701911822,25.3118523214982,25.9855959812719,
2026-03-26,25.9855959812719,22.5355637924307,21.7572737026922,22.4194010924698,
2026-03-27,22.4194010924698,24.7194225516972,23.4184003121342,23.6507257120562,
2026-03-30,23.6507257120562,24.6497249317206,24.0572951619196,24.4870971517753,
2026-03-31,24.4870971517753,25.2653872415139,23.8714348419821,24.2315392118611,
2026-04-01,24.2315392118611,25.8229682013266,25.044678111588,25.3931662114709,
2026-04-02,25.3931662114709,23.9062836519703,22.0360641825985,23.8365860319938,
2026-04-03,23.8365860319938,24.928515411627,23.8249697619977,24.9168991416309,
2026-04-06,24.9168991416309,24.8936666016387,23.3138538821693,24.0340626219274,
2026-04-07,24.0340626219274,25.3699336714787,24.2780042918455,25.0214455715958,
2026-04-08,25.0214455715958,28.0765245805697,27.0426765509169,27.7512690206789,
