Date,High,Low,
2026-06-24,14.15,13.71,
2026-06-25,14.36,13.89,
2026-06-26,14.48,14,
2026-06-29,14.25,13.96,
2026-06-30,14.185,13.79,
2026-07-01,13.88,13.545,
2026-07-02,14,13.22,
2026-07-06,13.895,13.4235,
2026-07-07,13.8,13.55,
2026-07-08,13.57,13.24,
2026-07-09,13.745,13.435,
2026-07-10,14.1,13.645,
2026-07-13,14.22,13.82,
2026-07-14,14.03,13.76,
2026-07-15,14.375,13.97,
