Date,High,Low,
2026-04-28,73.5,72.07,
2026-04-29,73.6,72.23,
2026-04-30,76.46,73.01,
2026-05-01,76.385,74.9,
2026-05-04,78.09,74.68,
2026-05-05,77.4,75.2301,
2026-05-06,75.67,73.58,
2026-05-07,73.11,71.94,
2026-05-08,73.49,71.79,
2026-05-11,74.37,71.95,
2026-05-12,75.15,73.95,
2026-05-13,77,74.27,
2026-05-14,77.8,75.86,
2026-05-15,78.24,77.09,
2026-05-18,78.28,77.005,
2026-05-19,79.74,77.095,
