Date,High,Low,
2025-12-26,231.54,229.23,
2025-12-29,231.6467,229.665,
2025-12-30,231.08,228.86,
2025-12-31,231.25,228.87,
2026-01-02,232.1004,227.23,
2026-01-05,235.628,229.28,
2026-01-06,240.44,234.82,
2026-01-07,238.12,233.1,
2026-01-08,237.7,233.32,
2026-01-09,238.5,233.975,
2026-01-12,240.74,235.99,
2026-01-13,241.26,228.14,
2026-01-14,239.28,235.39,
2026-01-15,240.22,235.07,
2026-01-16,240.42,235.75,
