Date,Open,High,Low,Close,
2026-04-13,125.124759111979,125.978613039766,121.076486960234,123.828910209807,
2026-04-14,123.828910209807,129.112759221761,128.268950634301,128.640628226397,
2026-04-15,128.640628226397,126.993192412784,122.623469370578,125.375892620151,
2026-04-16,125.375892620151,128.530129482801,123.899227592096,123.94945429373,
2026-04-17,123.94945429373,123.497413979019,121.257303086119,121.880114186387,
2026-04-20,121.880114186387,125.697343510612,123.015237643328,124.50194801171,
2026-04-21,124.50194801171,130.760195035374,129.434210112223,130.227791998048,
2026-04-22,130.227791998048,126.169474505977,121.628980678214,124.994169687729,
2026-04-23,124.994169687729,128.992215137838,124.511993352037,126.772194925592,
2026-04-24,126.772194925592,119.991590204928,117.640980568431,119.489323188583,
2026-04-27,119.489323188583,123.65813942425,123.2663711515,123.537595340327,
