Date,Open,High,Low,Close,
2025-11-28,407.111270407212,410.292768448865,407.752231551135,409.473115107243,
2025-12-01,420.872182886748,419.667952858771,418.42487670086,419.415453014195,
2025-12-02,430.8145207937,439.617053836908,435.398364125997,439.349015540359,
2025-12-03,450.748083319863,443.351780180292,441.059858514144,441.289050680758,
2025-12-04,452.688118460263,462.873573729147,452.167580319138,458.833576215936,
2025-12-05,470.232643995441,467.326953476324,465.889646668739,474.047333955031,
2025-12-08,485.446401734535,476.201022810072,472.203756039789,475.866946092633,
2025-12-09,487.266013872138,488.738282196664,487.592321363589,489.402551018547,
2025-12-10,500.801618798052,501.578541396746,492.438047023106,493.424738723448,
2025-12-11,504.823806502953,518.489875013988,504.45088365558,515.226800099472,
2025-12-12,526.625867878976,528.987712579007,525.639176178634,527.313444378821,
2025-12-15,538.712512158326,537.325705319656,529.657479270542,534.81236071288,
2025-12-16,546.211428492384,552.240347858253,546.533851370843,546.914543444203,
2025-12-17,558.313611223707,557.754226952648,549.095424590198,557.280304167444,
2025-12-18,568.679371946949,570.062294172625,565.272566351674,569.495140675578,
2025-12-19,580.894208455082,582.257707615791,581.30597743239,582.455822878458,
2025-12-22,593.854890657963,593.505275488551,591.318238373226,592.425353076365,
2025-12-23,603.82442085587,606.877726668739,601.520845350741,602.305537175422,
2025-12-24,613.704604954927,609.649068989742,605.368225470936,607.799993204849,
2025-12-25,619.199060984354,625.903903011087,623.219635432598,625.542634002694,
2025-12-26,636.941701782199,638.219739457051,636.013279276759,636.42893286706,
2025-12-29,647.828000646565,649.416807360895,647.890154454461,649.160422903326,
2025-12-30,660.559490682831,659.114414649259,658.255915177702,660.151606318516,
