Date,High,Low,
2026-04-22,441,435.45,
2026-04-23,442.035,432.93,
2026-04-24,432.85,427.38,
2026-04-27,434.02,425.97,
2026-04-28,431.77,426.7225,
2026-04-29,428.69,419.7128,
2026-04-30,432.23,425.27,
2026-05-01,427.38,421.535,
2026-05-04,447,422.11,
2026-05-05,429.36,412.27,
2026-05-06,431.06,423.3701,
2026-05-07,429.61,424.22,
2026-05-08,431.94,422.82,
2026-05-11,442.155,430.63,
2026-05-12,454.23,436.481,
2026-05-13,455.32,445.0301,
