Date,Open,High,Low,Close,
2026-04-13,40.9185674210427,37.5562665321818,36.4924325789573,36.8828303599571,
2026-04-14,36.8828303599571,39.166657378806,38.4053817058564,39.6351347160058,
2026-04-15,39.6351347160058,37.3122679190569,35.194359957133,37.263468196432,
2026-04-16,37.263468196432,37.078029250457,35.087000567358,36.4826726344323,
2026-04-17,36.4826726344323,37.0487494168821,36.3850731891824,36.6583516358822,
2026-04-20,36.6583516358822,37.5660264767068,35.5066781819328,36.9609099161571,
2026-04-21,36.9609099161571,38.7567397087562,38.2589825379815,39.264256824056,
2026-04-22,39.264256824056,36.5509922461073,36.5021925234823,37.165868751182,
2026-04-23,37.165868751182,36.7364311920822,35.194359957133,35.6725972388577,
2026-04-24,35.6725972388577,36.6388317468323,36.5217124125323,36.5900320242073,
