Date,Open,High,Low,Close,
2026-04-08,154.652806533803,148.998319779414,142.607193466197,146.363017695717,
2026-04-09,146.363017695717,150.056590694915,137.782723116122,140.781157376706,
2026-04-10,140.781157376706,154.414176817563,146.134763184531,148.282430630693,
2026-04-13,148.282430630693,145.989510313776,143.748466022128,148.386182681233,
2026-04-14,148.386182681233,145.23212034484,139.68138564099,139.9718913825,
2026-04-15,139.9718913825,152.723018393773,142.991076053192,148.967194164253,
2026-04-16,148.967194164253,150.222593975777,138.000602422254,149.133197445115,
2026-04-20,149.133197445115,149.745334543297,135.116295417263,145.813131827859,
2026-04-21,145.813131827859,146.186639209801,141.144289553593,145.41887403581,
2026-04-22,145.41887403581,145.564126906565,142.420439775226,146.840277128198,
