Date,High,Low,
2026-07-02,209.92,201.77,
2026-07-06,208.81,202.25,
2026-07-07,215.18,210.695,
2026-07-08,210.825,205.99,
2026-07-09,208.91,198.01,
2026-07-10,212.7997,207.19,
2026-07-13,213.78,209.81,
2026-07-14,209.93,203.77,
2026-07-15,212.62,207.29,
2026-07-16,218.52,208.32,
2026-07-17,221.81,214.7,
2026-07-20,219.14,211.995,
2026-07-21,217.6299,209.6,
2026-07-22,210.23,202.15,
2026-07-23,206.175,202.37,
