Date,High,Low,
2026-01-14,34.964,33.61,
2026-01-15,35.4536,33.73,
2026-01-16,34.6,32.51,
2026-01-20,33.49,31.73,
2026-01-21,33.485,31.55,
2026-01-22,35.6,34.02,
2026-01-23,36,34.42,
2026-01-26,35.3415,33.676,
2026-01-27,36.2,33.8,
2026-01-28,36.5599,34.76,
2026-01-29,35.79,32.625,
2026-01-30,33.47,30.7601,
2026-02-02,31.39,29.77,
2026-02-03,32.31,29.43,
2026-02-04,37.37,32.51,
