Date,High,Low,
2025-12-05,66.93,65.3375,
2025-12-08,66.47,65.555,
2025-12-09,65.912,64.983,
2025-12-10,66.73,65.21,
2025-12-11,67.5299,66.44,
2025-12-12,68.175,66.91,
2025-12-15,67.68,66.36,
2025-12-16,67.31,66.19,
2025-12-17,67.15,66.08,
2025-12-18,66.665,65.36,
2025-12-19,66.38,65.62,
2025-12-22,67.44,65.96,
2025-12-23,67.335,66.44,
2025-12-24,67.55,66.84,
2025-12-26,67.35,66.8674,
