Date,High,Low,
2026-02-03,104.99,102.34,
2026-02-04,108.6,103.63,
2026-02-05,108.33,104.81,
2026-02-06,108.9551,105.37,
2026-02-09,108.92,106.77,
2026-02-10,111.11,107.6,
2026-02-11,109.8699,107.795,
2026-02-12,108.16,101.02,
2026-02-13,105.52,101.2004,
2026-02-17,107.28,104.37,
2026-02-18,107.73,105.81,
2026-02-19,107.77,105.45,
2026-02-20,106.195,104.6501,
2026-02-23,105.19,102.96,
2026-02-24,107.2314,103.98,
