Date,Open,High,Low,Close,
2026-05-05,404.044686714399,399.660258265712,396.075313285601,399.151033126492,
2026-05-06,399.151033126492,379.352359713604,368.129037645187,371.673244614161,
2026-05-07,371.673244614161,361.254498265712,356.488150962609,364.350587112172,
2026-05-08,364.350587112172,401.961955894988,390.300700206842,397.36874513922,
2026-05-11,397.36874513922,403.428524295943,394.486530851233,397.531697183771,
2026-05-12,397.531697183771,385.055681272872,384.648301161496,387.041659315831,
2026-05-13,387.041659315831,385.147341797932,358.239885441527,384.546456133652,
2026-05-14,384.546456133652,381.226308225935,371.153834972156,377.132138106603,
2026-05-15,377.132138106603,386.033393540175,376.541436945107,382.540109085123,
2026-05-18,382.540109085123,406.035757008751,383.650219888624,402.511919045346,
2026-05-19,402.511919045346,395.443874112967,377.498780206842,382.560478090692,
