Date,High,Low,
2026-07-01,76.84,75.28,
2026-07-02,77.49,76.05,
2026-07-06,78.17,76.59,
2026-07-07,78.75,76.73,
2026-07-08,80.5858,79.25,
2026-07-09,80.85,78.625,
2026-07-10,80.55,79.01,
2026-07-13,82.47,80.73,
2026-07-14,82.97,81.44,
2026-07-15,82.72,81.46,
2026-07-16,83.5,82.67,
2026-07-17,86,84.1,
2026-07-20,86.2,84.448,
2026-07-21,87.325,85.4615,
2026-07-22,87.67,86.21,
