Date,High,Low,
2026-01-22,199.43,193.68,
2026-01-23,196.41,191.13,
2026-01-26,196.84,192.44,
2026-01-27,198.41,194.34,
2026-01-28,216.585,203.72,
2026-01-29,222,214.82,
2026-01-30,216.46,213.055,
2026-02-02,225.26,214.84,
2026-02-03,228.83,222.7,
2026-02-04,228.29,218.66,
2026-02-05,225.82,218.895,
2026-02-06,226.76,218.585,
2026-02-09,222.155,218.24,
2026-02-10,222.08,216.13,
2026-02-11,231.32,223.125,
