Date,High,Low,
2025-12-16,120.82,116.7,
2025-12-17,116.54,110.02,
2025-12-18,112.97,108.025,
2025-12-19,108.04,105.23,
2025-12-22,108.25,106.485,
2025-12-23,107.17,104.25,
2025-12-24,105.94,104.43,
2025-12-26,105.22,104.06,
2025-12-29,105.12,103.49,
2025-12-30,104.43,103.03,
2025-12-31,103.99,102.72,
2026-01-02,104.5,102.12,
2026-01-05,106.97,103.6,
2026-01-06,106.47,102.76,
