Date,High,Low,
2025-12-31,57.91,57.545,
2026-01-02,57.7855,57.05,
2026-01-05,57.115,55.5,
2026-01-06,56.34,54.78,
2026-01-07,55.4099,54.7,
2026-01-08,56.29,54.745,
2026-01-09,57.56,56.65,
2026-01-12,58.565,57.45,
2026-01-13,60.15,58.36,
2026-01-14,61.55,60.1,
2026-01-15,61.885,60.9,
2026-01-16,61.935,60.9448,
2026-01-20,62.075,61.02,
2026-01-21,61.5,60.255,
