Date,High,Low,
2026-08-28,191.9,188.67,
2026-08-31,191.46,186.76,
2026-09-01,190.5,186.99,
2026-09-02,190.045,185.5501,
2026-09-03,195.32,189.09,
2026-09-04,191.79,186.02,
2026-09-08,184.35,177.04,
2026-09-09,180.9683,175.2998,
2026-09-10,179.39,175.4889,
2026-09-11,185,178.29,
2026-09-14,195.47,187.78,
2026-09-15,197.63,192.395,
2026-09-16,191.9652,188.18,
2026-09-17,192.11,188.9,
2026-09-18,197.862,180.7,
