Date,High,Low,
2025-11-25,261.91,253.53,
2025-11-26,274.62,262.69,
2025-11-28,276.14,270.51,
2025-12-01,272.205,262.69,
2025-12-02,265.941,260,
2025-12-03,263,252.31,
2025-12-04,260.5,254.7,
2025-12-05,264,255.12,
2025-12-08,258.71,251.32,
2025-12-09,261.2699,252.4,
2025-12-10,266.25,251.3,
2025-12-11,273.459,253.87,
2025-12-12,273.8,249,
2025-12-15,257.25,249.761,
2025-12-16,260.34,252,
