Date,High,Low,
2026-03-27,349.01,342.17,
2026-03-30,346.73,341.25,
2026-03-31,356.86,344.375,
2026-04-01,365.93,358.29,
2026-04-02,363.58,353.5,
2026-04-06,360.89,354.03,
2026-04-07,360.16,354.86,
2026-04-08,373.46,365.45,
2026-04-09,380.14,371.715,
2026-04-10,378.7799,373.04,
2026-04-13,373.95,368.375,
2026-04-14,371.67,363.77,
2026-04-15,369.64,360.62,
2026-04-16,381,363.31,
2026-04-17,392.86,382.295,
