Date,Open,High,Low,Close,
2026-02-12,84.0786224364736,59.9222730615246,59.3013775635264,59.7114028923932,
2026-02-13,59.7114028923932,81.3373102377645,75.9015458779312,79.0997434430918,
2026-02-16,79.0997434430918,78.8068682081869,75.6906757087997,76.557586404118,
2026-02-17,76.557586404118,82.157360895498,80.4938295612387,80.7164147397663,
2026-02-18,80.7164147397663,76.3115712067979,72.422188087262,79.6152038565242,
2026-02-19,79.6152038565242,62.8510254105728,61.2460691232944,62.5112901380832,
2026-02-20,62.5112901380832,80.0369441947872,79.5800588283357,79.9900841572024,
2026-02-23,79.9900841572024,78.9825933491298,69.7277359261378,76.6981665168723,
2026-02-24,76.6981665168723,81.5950404444808,80.2243843451262,81.5833254350846,
2026-02-25,81.5833254350846,81.4544603317265,78.3734128605278,79.9549391290138,
2026-02-26,79.9549391290138,62.0192597434431,61.2460691232944,61.7146694991421,
