Date,High,Low,
2026-01-07,204.6199,197.77,
2026-01-08,201.9,185.81,
2026-01-09,188.295,182.43,
2026-01-12,187.56,180.2301,
2026-01-13,189.739,185.35,
2026-01-14,192.76,185.28,
2026-01-15,191.79,184.1,
2026-01-16,188.46,181.35,
2026-01-20,183.6,175.25,
2026-01-21,178.45,169.45,
2026-01-22,175.555,168.94,
2026-01-23,178.67,172.32,
2026-01-26,194.89,183.65,
2026-01-27,218.22,205.2,
2026-01-28,206.225,183.9101,
