Date,High,Low,
2026-04-21,316.89,308.82,
2026-04-22,311.29,308.06,
2026-04-23,311.24,305.01,
2026-04-24,309.93,304.5,
2026-04-27,310.815,307.16,
2026-04-28,329.58,308.74,
2026-04-29,341.98,332.4,
2026-04-30,332.5,328.08,
2026-05-01,335.01,327.06,
2026-05-04,329.79,325.4,
2026-05-05,325.58,319.645,
2026-05-06,324.4319,318,
2026-05-07,323.585,319.79,
2026-05-08,320.88,316.16,
2026-05-11,325.18,318.33,
2026-05-12,328.91,324.21,
