Date,Open,High,Low,Close,
2026-03-27,40.6854334251969,39.725920511811,38.7872665748031,38.9437088976378,
2026-03-30,38.9437088976378,36.4510612204724,34.5320353937008,35.6792790944882,
2026-03-31,35.6792790944882,36.2946188976378,36.0130227165354,37.0351125590551,
2026-04-01,37.0351125590551,38.8811319685039,34.1357148425197,36.2946188976378,
2026-04-02,36.2946188976378,36.9099587007874,36.211182992126,36.5553561023622,
2026-04-03,36.5553561023622,39.0167153149606,36.9203881889764,37.4835805511811,
2026-04-06,37.4835805511811,35.9087278346457,34.5528943700787,35.4602598425197,
2026-04-07,35.4602598425197,37.1915548818898,34.7823431102362,35.7105675590551,
2026-04-08,35.7105675590551,35.8774393700787,35.0013623622047,37.4418625984252,
2026-04-09,37.4418625984252,36.8369522834646,36.7639458661417,36.9308176771654,
2026-04-10,36.9308176771654,37.2749907874016,36.8890997244094,38.9332794094488,
