Date,Open,High,Low,Close,
2026-04-16,188.103644353514,178.648067025906,172.486355646486,173.411131890615,
2026-04-17,173.411131890615,163.913991585742,155.933899951013,162.573585568971,
2026-04-20,162.573585568971,167.665050283837,158.635493473187,161.586464858946,
2026-04-21,161.586464858946,168.392402385961,161.139662853356,166.937698181713,
2026-04-22,166.937698181713,171.125168141083,167.581924329309,169.888669567473,
2026-04-23,169.888669567473,176.569918162695,175.323028844768,175.416545543613,
2026-04-24,175.416545543613,164.973847505979,158.718619427715,163.186639483618,
2026-04-27,163.186639483618,166.719492551076,156.640470564505,159.456362274155,
2026-04-28,159.456362274155,169.348350863038,160.027853211538,163.633441489208,
2026-04-29,163.633441489208,175.406154799297,170.273127107167,173.130581794081,
2026-04-30,173.130581794081,182.284827536524,174.990525026655,181.692555110509,
