Date,High,Low,
2026-03-19,244.06,232.79,
2026-03-20,238.93,230.35,
2026-03-23,242.08,234.14,
2026-03-24,237.9,227.7,
2026-03-25,245.535,230.6,
2026-03-26,238.16,230.725,
2026-03-27,232.17,221.3,
2026-03-30,234,225.655,
2026-03-31,234.06,223.9,
2026-04-01,234.64,220.6741,
2026-04-02,230.08,218.65,
2026-04-06,229.28,223.52,
2026-04-07,229.8999,223.32,
2026-04-08,249.7399,236.4,
2026-04-09,235.4,225.63,
