Date,High,Low,
2025-12-16,127.25,122.55,
2025-12-17,125.11,120.56,
2025-12-18,124.84,121.1201,
2025-12-19,120.21,118.16,
2025-12-22,120.025,118.65,
2025-12-23,119.615,116.34,
2025-12-24,119.845,116.93,
2025-12-26,119.9,118.19,
2025-12-29,119.4732,118.03,
2025-12-30,118.605,117.19,
2025-12-31,119,117.18,
2026-01-02,119.08,116.68,
2026-01-05,121.2066,118,
2026-01-06,121.4875,117.49,
