Date,High,Low,
2026-03-19,34.67,33.56,
2026-03-20,34.5898,33.71,
2026-03-23,34.16,32.79,
2026-03-24,35.32,34.09,
2026-03-25,35.3,34.67,
2026-03-26,36.17,35.23,
2026-03-27,36.605,35.855,
2026-03-30,36.785,35.855,
2026-03-31,36.51,34.22,
2026-04-01,34.8,32.7176,
2026-04-02,35.39,33.92,
2026-04-06,34.83,34.37,
2026-04-07,35.49,34.65,
2026-04-08,33.6,31.5,
2026-04-09,34.315,33.19,
