Date,Open,High,Low,Close,
2026-04-02,211.314910988194,218.975089011806,215.145,215.355004880543,
2026-04-03,215.355004880543,222.545171981036,213.794968625081,217.205047875802,
2026-04-06,217.205047875802,218.695082504416,195.434541926188,204.594754810821,
2026-04-07,204.594754810821,215.725013479595,203.124720647021,211.684919587246,
2026-04-08,211.684919587246,219.405099005299,205.594778051501,214.444983731524,
2026-04-09,214.444983731524,229.155325601934,200.064649530538,218.615080645161,
2026-04-10,218.615080645161,228.995321883425,220.885133401506,221.62515059961,
2026-04-13,221.62515059961,222.725176164358,201.034672073998,217.975065771126,
2026-04-14,217.975065771126,213.094952356605,201.474682299898,211.004903783583,
2026-04-15,211.004903783583,222.275165706052,207.264816863438,208.274840336525,
2026-04-16,208.274840336525,220.475123872827,197.164582132565,212.154930510365,
