Date,High,Low,
2026-08-20,187.28,183.3157,
2026-08-21,190.44,183.59,
2026-08-24,190.25,186.355,
2026-08-25,193.15,188.06,
2026-08-26,204.18,191.58,
2026-08-27,204.57,199.215,
2026-08-28,199.29,194.61,
2026-08-31,197.99,193.91,
2026-09-01,195.23,188.56,
2026-09-02,189.89,184.08,
2026-09-03,192,181.27,
2026-09-04,197.1,190.56,
2026-09-08,200.675,194.72,
2026-09-09,196.96,192.05,
2026-09-10,193.04,188.26,
