Date,High,Low,
2026-06-24,48.59,47.58,
2026-06-25,47.89,46.075,
2026-06-26,47.65,46.46,
2026-06-29,47.475,46.15,
2026-06-30,46.59,45.9,
2026-07-01,46.3103,45.62,
2026-07-02,47.382,46.395,
2026-07-06,47.515,45.7,
2026-07-07,46.99,45.64,
2026-07-08,46.98,46.02,
2026-07-09,46.55,45.12,
2026-07-10,47.115,46.3,
2026-07-13,47.21,45.59,
2026-07-14,45.75,44.59,
2026-07-15,44.88,44.22,
