Date,High,Low,
2026-03-09,64.55,61.41,
2026-03-10,67.74,64,
2026-03-11,66.8099,64.59,
2026-03-12,64.9,62.795,
2026-03-13,65.07,63.145,
2026-03-16,66.11,63.965,
2026-03-17,66.19,64.305,
2026-03-18,65.83,63.39,
2026-03-19,66,62.41,
2026-03-20,65.42,63.24,
2026-03-23,65.44,61.61,
2026-03-24,63.1,59.965,
2026-03-25,63.25,61.1,
2026-03-26,63.28,60.79,
2026-03-27,62.22,60.73,
2026-03-30,62.05,60.17,
