Date,High,Low,
2026-05-14,29.89,27.06,
2026-05-15,30.67,28.4,
2026-05-18,29.455,27.455,
2026-05-19,28.59,26.77,
2026-05-20,29.17,26.95,
2026-05-21,29,27.92,
2026-05-22,29.65,28.32,
2026-05-26,31.39,28.98,
2026-05-27,31.26,30.02,
2026-05-28,32.75,29.93,
2026-05-29,34.6899,32.55,
2026-06-01,34.6719,33.0527,
2026-06-02,32.9358,31.78,
2026-06-03,31.86,29.58,
2026-06-04,32.505,30.3205,
