Date,Open,High,Low,Close,
2026-03-09,461.341085863857,459.022178322804,450.698414136143,457.54374818746,
2026-03-10,457.54374818746,464.763752889516,449.098469195155,450.252859848779,
2026-03-11,450.252859848779,442.597427093164,438.42541876603,441.382279036717,
2026-03-12,441.382279036717,475.08238513551,461.857523787847,463.305575221779,
2026-03-13,463.305575221779,463.984032886629,443.569545538322,462.485350283678,
2026-03-16,462.485350283678,469.755986154751,431.013015621704,466.120668219215,
2026-03-17,466.120668219215,473.684964870596,454.232469733643,456.855164288807,
2026-03-18,456.855164288807,469.026897320883,437.210270709583,451.346493099581,
2026-03-19,451.346493099581,472.722972659243,435.883734081295,441.888590726903,
2026-03-20,441.888590726903,459.650004818635,446.617541913242,452.176844271487,
2026-03-23,452.176844271487,451.407250502404,438.577312273086,443.144243718565,
