Date,High,Low,
2026-03-11,10.755,10.59,
2026-03-12,10.63,10.37,
2026-03-13,10.57,10.21,
2026-03-16,10.5,10.315,
2026-03-17,10.58,10.4,
2026-03-18,10.495,10.285,
2026-03-19,10.3962,10.21,
2026-03-20,10.32,9.73,
2026-03-23,10.14,9.87,
2026-03-24,10.07,9.85,
2026-03-25,10.18,10.0107,
2026-03-26,10.08,9.82,
2026-03-27,9.805,9.63,
2026-03-30,9.98,9.72,
2026-03-31,10.07,9.79,
2026-04-01,10.15,10,
