Date,Open,High,Low,Close,
2025-12-26,144.8237528125,107.6729459375,96.8861471875002,115.2438046875,
2025-12-29,115.2438046875,118.6272415625,88.2098090625003,115.2438046875,
2025-12-30,115.2438046875,94.3066953125002,86.8698340625003,117.6557596875,
2025-12-31,117.6557596875,124.4561328125,95.4791734375003,116.9857721875,
2026-01-02,116.9857721875,108.9459221875,99.1306053125002,104.4905053125,
2026-01-05,104.4905053125,135.6784234375,126.9015871875,133.8694571875,
2026-01-06,133.8694571875,124.8581253125,114.7413140625,118.6607409375,
2026-01-07,118.6607409375,127.4710765625,118.5267434375,120.1012140625,
2026-01-08,120.1012140625,135.7119228125,105.0599946875,122.0441778125,
2026-01-09,122.0441778125,105.4284878125,98.3266203125002,100.5710784375,
2026-01-12,100.5710784375,122.9151615625,115.2103053125,120.5032065625,
2026-01-13,120.5032065625,112.2958596875,104.0215140625,106.0984753125,
2026-01-14,106.0984753125,114.5738171875,101.1405678125,110.2188984375,
2026-01-15,110.2188984375,111.1903803125,102.7150384375,108.2424353125,
2026-01-16,108.2424353125,128.1075646875,112.9658471875,126.4325959375,
2026-01-19,126.4325959375,119.3307284375,108.2759346875,111.8938671875,
2026-01-20,111.8938671875,102.2795465625,93.9382021875002,103.3850259375,
2026-01-21,103.3850259375,138.4253721875,100.4370809375,124.5901303125,
2026-01-22,124.5901303125,102.6480396875,93.6032084375003,103.9880146875,
2026-01-23,103.9880146875,126.4325959375,123.9201428125,124.8581253125,
2026-01-26,124.8581253125,98.7956115625002,96.9866453125002,105.2274915625,
2026-01-27,105.2274915625,120.0677146875,111.6928709375,116.3492840625,
2026-01-29,116.3492840625,100.2695840625,90.7557615625003,97.6231334375002,
2026-01-30,97.6231334375002,144.4552596875,130.6870165625,135.0754346875,
