Date,High,Low,
2026-06-23,12.415,12.0065,
2026-06-24,12.6662,12.2809,
2026-06-25,12.55,11.8086,
2026-06-26,12.55,11.92,
2026-06-29,12.8,12.22,
2026-06-30,13.2,12.52,
2026-07-01,13.31,12.84,
2026-07-02,13.3299,12.825,
2026-07-06,13.195,12.61,
2026-07-07,13.47,12.94,
2026-07-08,13.14,12.453,
2026-07-09,12.985,12.48,
2026-07-10,13.28,12.785,
2026-07-13,13.16,12.76,
2026-07-14,13.2574,12.185,
