Date,High,Low,
2026-02-04,344.25,329.37,
2026-02-05,332.644,306.92,
2026-02-06,330.64,320.15,
2026-02-09,327.74,317.7,
2026-02-10,321.63,314.66,
2026-02-11,321.045,310.13,
2026-02-12,316.48,308.15,
2026-02-13,308.89,303.9,
2026-02-17,304.89,296.9,
2026-02-18,305.91,301.98,
2026-02-19,306.03,300.67,
2026-02-20,316.76,304.42,
2026-02-23,319.455,309.99,
2026-02-24,312.37,306.09,
2026-02-25,313.66,309.36,
