Date,High,Low,
2026-02-02,512.28,495.53,
2026-02-03,507.4499,464.24,
2026-02-04,466.335,438.71,
2026-02-05,440,405,
2026-02-06,426.62,408.11,
2026-02-09,431.9883,410.2101,
2026-02-10,495.94,462.78,
2026-02-11,504.83,480.2863,
2026-02-12,481.46,438,
2026-02-13,462,443.29,
2026-02-17,472.9,455.3356,
2026-02-18,487.23,460,
2026-02-19,492.65,481.09,
2026-02-20,497.52,481.67,
2026-02-23,487.32,466.2,
