Date,High,Low,
2026-03-31,304.47,297.58,
2026-04-01,306.98,299.63,
2026-04-02,302.2894,292.58,
2026-04-06,305.785,298.935,
2026-04-07,309.74,301.855,
2026-04-08,322.5,314.825,
2026-04-09,318.6,312.18,
2026-04-10,317.72,313.1331,
2026-04-13,324.63,311.39,
2026-04-14,328.91,324.1588,
2026-04-15,332.4,327.24,
2026-04-16,331.17,325.23,
2026-04-17,339.98,330.42,
2026-04-20,334.74,329.53,
2026-04-21,338.09,327,
