Date,High,Low,
2025-11-26,41.86,40.39,
2025-11-28,41.12,40.5,
2025-12-01,43.275,40.3701,
2025-12-02,42.92,40.66,
2025-12-03,42.78,40.65,
2025-12-04,42.94,41.41,
2025-12-05,42.99,41.85,
2025-12-08,44.82,41.96,
2025-12-09,45.23,43,
2025-12-10,44.52,43.0327,
2025-12-11,44.2,43.28,
2025-12-12,44.71,43.24,
2025-12-15,45.56,43.58,
2025-12-16,43.805,42.7501,
2025-12-17,42.1339,40.3332,
