Date,High,Low,
2026-02-11,293.5,272.3601,
2026-02-12,271.3,257.22,
2026-02-13,264.66,256.64,
2026-02-17,260.7,254.65,
2026-02-18,261.11,256.25,
2026-02-19,258.28,253.511,
2026-02-20,259.04,253.8,
2026-02-23,255.19,220.72,
2026-02-24,236.5937,223.63,
2026-02-25,239.55,231.22,
2026-02-26,247.4899,238.95,
2026-02-27,240.21,234.565,
2026-03-02,240.78,233.78,
2026-03-03,246.09,234.29,
2026-03-04,250.85,244.955,
