Date,High,Low,
2025-11-28,574,568.2737,
2025-12-01,573.535,566.63,
2025-12-02,570.75,561.39,
2025-12-03,571.77,563.04,
2025-12-04,574.23,564.72,
2025-12-05,576.88,569.43,
2025-12-08,576.15,562.67,
2025-12-09,569,557.5,
2025-12-10,560.05,546.55,
2025-12-11,553.39,542.71,
2025-12-12,548.99,537.69,
2025-12-15,561.62,546.05,
2025-12-16,559.69,546.1301,
2025-12-17,561.455,554,
2025-12-18,566.85,557.255,
2025-12-19,574.57,561.31,
