Date,Open,High,Low,Close,
2026-07-10,27.8897060869565,29.7066573913044,27.3833426086957,28.147852173913,
2026-07-13,28.147852173913,32.715052173913,27.7804904347826,29.9846608695652,
2026-07-14,29.9846608695652,28.9322191304348,26.8571217391304,27.0954104347826,
2026-07-15,27.0954104347826,28.5549286956522,27.5124156521739,27.6017739130435,
2026-07-16,27.6017739130435,34.2738573913044,29.8655165217391,31.1562469565217,
2026-07-17,31.1562469565217,30.888172173913,26.8174069565217,30.5307391304348,
2026-07-21,30.5307391304348,27.8797773913043,26.4996886956522,27.6613460869565,
2026-07-22,27.6613460869565,28.1677095652174,25.7649652173913,26.549332173913,
2026-07-23,26.549332173913,30.7293130434783,29.0215773913043,29.2499373913044,
2026-07-24,29.2499373913044,27.343627826087,26.5691895652174,26.9166939130435,
