Date,High,Low,
2025-12-15,291.92,280.214,
2025-12-16,290.57,280.925,
2025-12-17,290.46,282.98,
2025-12-18,290.89,285.05,
2025-12-19,300.635,284.865,
2025-12-22,301.56,294.46,
2025-12-23,304,291.52,
2025-12-24,295.23,291.52,
2025-12-26,293.6,284.39,
2025-12-29,285.3,280.3301,
2025-12-30,283.03,280.82,
2025-12-31,282.02,278.564,
2026-01-02,284.92,277.24,
2026-01-05,286.34,276.37,
