Date,Open,High,Low,Close,
2026-02-16,150.142979740496,144.262308217619,142.947020259504,143.509353516959,
2026-02-17,143.509353516959,147.941302071477,144.052624630093,144.634020031869,
2026-02-18,144.634020031869,148.951595720464,141.269551559299,144.262308217619,
2026-02-19,144.262308217619,140.297382198953,137.094941953107,142.289376280446,
2026-02-20,142.289376280446,123.837220578193,123.170045526975,123.332073753699,
2026-02-23,123.332073753699,142.908895970863,142.499059867972,144.605426815388,
2026-02-24,144.605426815388,145.834935124061,139.839890735261,143.871534259049,
2026-02-25,143.871534259049,141.870009105395,138.276794900979,140.135353972229,
2026-02-26,140.135353972229,145.577596175734,139.582551786934,140.621438652402,
2026-02-27,140.621438652402,122.760209424084,119.557769178238,121.730853630776,
